479,311,217,231,1021,323,283,441,480,311,216,231,1022,323,283,442,480,312,217,231,1022,323,283,442,480,312,217,231,1022,324,283,442,481,311,218,231,1022,323,283,441,480,311,217,231,1022,323,283,441,480,311,217,231,1019,322,282,440,479,310,217,231,1019,321,282,440,1014,997,764,766,9,20,0,10,1015,994,763,766,10,7,11,5,1013,994,762,766,24,10,8,11,1015,992,763,765,0,9,11,6,1016,996,763,765,23,12,13,10,1014,991,763,766,9,15,4,11,1013,994,761,763,9,8,19,4,1012,993,761,763,11,1,0,27,402,245,165,158,152,151,200,329,402,246,165,158,153,150,201,329,402,245,165,157,152,151,200,329,402,246,164,158,153,150,200,329,402,246,165,157,152,151,200,329,402,246,165,158,152,151,200,330,397,245,164,157,152,150,200,326,396,244,164,157,152,150,200,326,439,269,186,176,163,163,216,348,439,270,186,176,164,163,216,348,439,270,186,176,163,163,216,347,438,270,186,176,163,163,215,348,439,270,186,176,163,163,215,348,439,269,186,176,163,163,215,349,439,270,186,175,163,162,215,347,437,269,186,175,163,162,215,347,0
480,311,217,232,1021,324,283,442,480,311,217,231,1022,323,283,442,480,311,217,231,1022,323,283,441,481,311,217,231,1022,323,283,441,480,311,217,231,1022,323,283,441,480,311,217,231,1022,323,283,442,480,311,217,231,1019,322,282,441,479,311,216,231,1019,321,282,441,1014,996,764,766,9,28,15,24,1016,994,763,766,9,9,13,6,1013,994,762,767,20,9,9,11,1015,993,762,765,5,8,11,7,1015,996,763,765,29,15,3,7,1013,992,763,766,12,20,21,3,1013,994,762,763,10,10,1,20,1012,993,761,764,11,2,0,29,402,245,165,157,153,151,200,328,403,246,164,157,153,150,201,329,403,245,165,158,153,151,201,330,402,246,165,157,153,150,200,330,402,246,165,158,152,150,200,329,402,245,165,157,152,151,199,329,397,245,164,157,152,150,200,326,397,244,164,157,152,150,200,326,437,269,186,176,163,163,216,348,438,270,186,176,163,163,215,348,439,270,186,176,163,163,216,349,440,270,187,176,164,163,216,348,439,269,187,176,163,163,215,348,439,269,186,176,164,163,215,347,437,269,185,175,163,162,215,346,437,269,186,175,163,162,215,347,0
479,311,217,231,1021,323,283,441,480,311,217,232,1022,323,283,442,480,312,217,231,1022,323,283,442,480,312,217,232,1022,323,283,442,480,311,217,231,1022,323,283,441,480,311,217,231,1022,323,283,441,480,311,217,231,1019,322,282,440,479,310,216,230,1019,321,282,440,1014,995,764,767,9,23,0,2,1015,995,762,766,9,7,13,18,1013,994,762,767,33,9,6,10,1015,992,763,765,3,9,11,16,1016,997,764,765,18,6,12,15,1014,990,763,766,10,2,0,18,1013,994,761,763,9,9,1,21,1012,993,761,764,9,1,16,26,402,246,165,157,152,151,200,329,403,246,165,158,153,151,201,329,402,245,165,157,152,150,200,329,402,246,164,158,153,150,200,329,402,246,165,157,153,151,200,329,403,246,165,157,153,150,200,330,397,245,165,157,152,150,200,327,397,244,164,157,152,150,200,326,438,269,186,176,164,163,215,348,439,270,186,176,163,163,215,348,439,270,186,176,163,163,215,347,438,270,186,175,163,163,215,348,439,269,186,176,163,163,216,348,438,270,186,176,163,163,216,349,439,269,186,176,163,162,215,347,437,269,186,175,163,162,215,347,0
479,311,217,231,1021,323,284,442,480,311,217,231,1022,323,283,442,480,311,217,231,1022,323,283,442,481,312,217,231,1022,324,284,442,481,311,217,231,1021,323,283,441,479,311,216,231,1022,324,284,441,480,310,216,230,1019,322,282,440,479,310,216,230,1019,321,282,440,1014,995,765,766,10,19,16,19,1015,994,763,766,9,6,4,16,1013,994,761,765,30,9,7,8,1015,992,763,765,0,10,12,8,1016,996,763,765,0,11,10,11,1013,990,763,765,9,1,11,3,1014,993,761,763,10,8,1,22,1012,993,761,764,9,23,25,5,402,245,165,157,152,151,200,329,402,245,164,157,153,151,201,329,402,244,165,157,152,151,200,329,402,246,164,157,153,150,200,329,402,245,165,158,153,150,201,329,403,246,165,157,152,150,200,329,398,244,164,157,153,150,200,327,396,244,164,157,153,150,200,327,438,269,186,176,163,164,216,348,439,269,186,176,163,163,215,348,439,269,186,176,163,163,215,347,438,269,186,176,163,163,216,349,438,270,186,176,163,163,216,348,439,270,186,176,163,163,216,350,439,270,186,175,163,163,215,347,437,269,186,175,163,162,215,348,0
480,311,217,232,1022,323,283,442,481,312,217,231,1022,323,283,442,480,311,217,231,1022,323,283,442,480,311,217,231,1021,323,283,441,480,311,218,231,1022,323,283,442,479,311,217,231,1021,323,283,441,480,311,217,231,1020,322,282,441,479,311,217,231,1019,321,282,440,1014,997,764,767,9,22,26,4,1016,994,763,766,10,9,5,6,1013,995,763,766,29,9,7,12,1014,992,763,765,0,10,11,6,1015,996,763,764,19,6,7,11,1013,990,763,766,12,1,8,1,1013,993,761,766,9,8,18,1,1013,994,761,763,11,1,2,17,402,245,165,158,152,151,201,328,403,246,165,157,152,151,201,330,403,244,165,158,152,151,201,330,402,246,164,157,153,150,200,329,402,246,165,157,152,150,200,329,402,245,165,157,152,150,200,329,398,244,164,157,152,150,200,327,397,244,164,157,152,150,200,327,437,269,186,175,163,163,216,348,439,270,186,176,163,163,215,348,439,270,186,176,164,163,216,349,439,270,186,176,163,163,215,348,439,269,186,176,164,163,215,348,439,269,186,176,164,163,215,347,437,269,186,175,163,162,214,346,437,269,186,176,163,162,215,347,0
478,311,217,231,1021,323,283,441,480,311,217,231,1021,323,283,442,480,311,217,232,1022,323,284,441,480,311,217,231,1022,323,283,442,481,312,217,231,1021,323,283,441,480,311,217,232,1023,323,283,441,480,311,217,230,1020,322,282,440,479,311,216,230,1018,321,282,440,1014,996,764,766,9,27,26,5,1015,994,762,767,9,8,2,14,1013,995,762,766,32,9,8,14,1015,992,763,765,0,9,11,5,1016,996,763,765,30,15,4,7,1013,990,763,766,14,1,0,17,1013,993,760,764,9,8,20,1,1012,994,761,763,9,3,1,19,403,246,165,157,152,151,201,328,402,246,164,157,153,151,201,329,402,245,164,157,153,151,200,329,402,246,165,158,153,150,200,330,402,246,165,158,153,151,200,329,403,245,165,158,153,150,200,330,397,245,164,157,152,150,200,327,397,244,164,157,152,150,200,327,438,270,186,176,164,163,215,348,439,270,186,176,164,163,215,348,439,270,186,175,163,163,215,347,438,269,186,176,163,163,215,348,439,270,186,176,164,163,215,348,439,270,186,176,163,163,215,349,439,269,186,175,163,162,215,348,437,269,186,175,163,162,215,347,0
480,311,217,231,1022,323,283,442,481,311,217,231,1022,323,283,442,480,312,217,231,1021,322,283,441,480,311,217,231,1021,323,283,441,480,312,217,231,1022,323,283,441,479,312,217,231,1021,323,283,442,480,311,217,231,1020,322,282,440,479,310,217,231,1019,321,282,440,1014,996,764,766,9,0,19,1,1016,994,763,766,9,7,2,15,1014,994,762,765,21,10,7,17,1015,992,762,765,0,9,11,8,1015,996,763,764,1,12,7,10,1013,990,764,766,9,2,3,11,1013,994,760,763,9,8,20,1,1012,993,761,764,10,2,5,0,402,245,165,158,153,151,200,328,403,246,164,157,152,151,201,329,403,245,165,157,152,151,201,329,402,246,164,158,153,150,200,330,402,246,165,157,152,151,200,329,402,245,165,157,153,150,200,329,397,244,164,157,152,150,200,327,397,244,164,157,152,150,200,326,438,269,186,175,164,163,216,348,439,270,186,176,163,163,216,348,439,270,186,175,163,163,215,349,440,270,187,176,163,163,215,348,438,270,186,176,163,162,215,348,438,270,186,176,164,163,215,347,437,269,186,175,163,162,214,346,437,269,186,176,163,162,215,347,0
479,311,217,231,1021,323,283,441,480,311,217,231,1022,323,283,442,480,311,217,231,1023,322,283,441,480,311,217,231,1022,323,283,442,481,311,217,231,1022,322,283,442,479,311,217,231,1021,323,283,441,480,311,217,230,1019,322,282,440,479,310,216,230,1018,321,282,440,1014,995,765,766,10,21,20,13,1015,993,762,767,9,8,3,18,1014,994,761,765,30,10,7,13,1015,992,762,765,0,9,5,14,1016,997,763,765,4,10,7,10,1014,991,764,765,11,1,0,18,1013,994,761,763,8,9,1,19,1012,993,762,763,10,1,0,15,402,245,165,158,152,151,201,328,402,246,165,157,152,150,201,329,402,244,165,158,153,151,200,329,402,246,165,157,153,150,200,330,402,246,165,157,153,151,200,329,403,246,165,158,153,151,200,330,398,244,164,157,152,150,200,327,396,244,164,157,152,150,200,327,439,270,186,176,163,163,216,348,439,270,186,176,163,163,216,348,438,270,186,176,163,163,215,347,438,270,186,176,163,163,215,348,438,270,186,176,163,163,216,348,439,270,186,176,163,162,215,349,439,269,186,176,163,162,215,347,437,269,186,175,163,162,215,347,0
480,311,217,231,1021,323,283,442,480,311,217,232,1022,323,283,441,481,311,217,231,1022,323,283,441,480,311,217,231,1022,323,283,441,480,311,217,231,1022,323,283,442,480,311,217,231,1022,323,283,441,480,311,217,231,1020,322,282,441,479,311,216,230,1018,321,282,440,1014,996,764,766,9,17,1,16,1016,994,762,766,8,7,3,17,1013,994,762,766,22,9,7,14,1015,992,763,765,0,9,12,10,1016,996,763,764,17,5,10,12,1013,990,764,766,11,0,2,14,1014,993,761,764,9,9,18,1,1012,994,761,763,10,1,0,29,402,245,165,157,152,151,200,328,403,245,164,157,153,151,201,329,403,245,165,158,152,151,202,329,402,246,165,157,153,150,200,330,402,246,165,157,152,150,200,329,402,246,165,157,152,150,199,329,398,244,164,157,152,151,200,327,397,244,164,157,152,150,200,326,437,269,186,175,163,163,215,348,438,270,186,176,163,163,216,348,439,270,186,176,164,163,216,348,439,270,186,176,163,163,215,348,439,270,186,176,163,163,215,348,438,269,186,176,164,163,215,347,438,269,186,175,163,163,215,346,437,269,185,176,163,162,215,347,0
479,311,217,231,1022,323,283,442,480,311,217,231,1022,323,283,441,480,311,217,232,1022,323,283,441,480,311,217,231,1022,323,283,442,481,312,217,231,1022,323,283,441,481,312,217,231,1021,323,283,441,480,311,217,231,1019,322,282,440,478,311,217,231,1019,321,282,440,1014,997,764,766,9,26,29,8,1015,994,762,766,9,7,4,15,1014,995,760,766,27,10,7,15,1015,992,763,765,0,9,12,5,1016,996,763,765,28,8,5,10,1013,990,763,766,12,1,1,16,1013,993,761,764,9,8,18,2,1012,994,761,763,11,1,0,23,402,245,165,157,153,151,200,328,403,246,165,157,153,151,200,329,402,244,165,157,152,150,201,329,402,245,164,157,153,150,200,329,402,246,165,158,153,151,200,329,402,246,165,157,153,150,200,330,398,244,164,157,152,150,200,327,396,244,164,157,152,150,200,327,438,270,186,176,163,163,216,348,440,270,186,176,163,163,216,348,439,269,186,176,163,163,215,347,438,269,186,175,163,163,215,348,438,270,186,176,164,163,215,348,438,270,186,176,164,163,216,349,439,270,186,175,163,162,215,347,437,269,187,175,163,162,215,347,0
